Sample_ID	WWTP_ID	Site_ID	Site_Name	Sampling_Date	Latitude	Longitude	City Name	Country/Region	Continent	Climate type	Annual average	Annual mean of daily maximum	Annual mean of daily minimum	Sampling month average	Sampling moment	Annual	Sampling month	GDP per capita (dollars)	City population	Year_Built	Designed capacity (m3/d)	Actual Inf rate (m3/d)	Volume of aeration tanks (m3)	HTR_plant	HTR_aeration_tank	SRT	A5_general_type	A5_detailed	Nitrificaiton	Denitrification	Aerator_type	BOD_Inf	BOD_inf/(1+recycle ratio)	BOD_Aeration tank inf	BOD_eff	COD_Inf	COD_inf/(1+recycle ratio)	COD_Aeration tank inf	COD_eff	F/M (kg BOD/kg MLSS-d)	NH4_Inf	NH4_Aeration tank inf	NH4_Eff	NH4_Inf	TN_Aeration tank inf	TN_Eff	TP_Inf	TP_Aeration tank inf	TP_eff	IndWaste_Contained in Inf?	IndWaste_Percentage	MLSS (mg/l)	DO (mg/l)	pH	Mixed liquid temperature (oC)	Conductivity (_S/cm)	NH4-N (mg/l)	NO3-N (mg/l)	SVI (ml/g)
CNBJ5AC	CNBJ5	CNBJ	Beijing	41852	39.923209	116.116699	Beijing	China	Asia	Dwa	13.33333333	31.11111111	-7.222222222	28.1	NA	610	190	23390	21639100	2010	40000	26700	10000	12	6	10	plug flow	Plug flow	Yes	Yes	NA	NA	NA	NA	NA	200	100	NA	25	NA	25	NA	0.1	45	NA	25	3	NA	0.8	Yes	NA	3368	3.42	6.98	27.1	877	NA	NA	NA
CNBJ5BA	CNBJ5	CNBJ	Beijing	41852	39.923209	116.116699	Beijing	China	Asia	Dwa	13.33333333	31.11111111	-7.222222222	28.1	NA	610	190	23390	21639100	2010	40000	26700	10000	12	2	10	plug flow	Plug flow	Yes	Yes	NA	NA	NA	NA	NA	200	100	NA	25	NA	25	NA	0.1	45	NA	25	3	NA	0.8	Yes	NA	4398	5.9	7.09	27.1	872	NA	NA	NA
CNBJ5BB	CNBJ5	CNBJ	Beijing	41852	39.923209	116.116699	Beijing	China	Asia	Dwa	13.33333333	31.11111111	-7.222222222	28.1	NA	610	190	23390	21639100	2010	40000	26700	10000	12	2	10	plug flow	Plug flow	Yes	Yes	NA	NA	NA	NA	NA	200	100	NA	25	NA	25	NA	0.1	45	NA	25	3	NA	0.8	Yes	NA	4398	6.2	7.06	27	874	NA	NA	NA
CNBJ5BC	CNBJ5	CNBJ	Beijing	41852	39.923209	116.116699	Beijing	China	Asia	Dwa	13.33333333	31.11111111	-7.222222222	28.1	NA	610	190	23390	21639100	2010	40000	26700	10000	12	2	10	plug flow	Plug flow	Yes	Yes	NA	NA	NA	NA	NA	200	100	NA	25	NA	25	NA	0.1	45	NA	25	3	NA	0.8	Yes	NA	4398	6.1	7.1	27.1	871	NA	NA	NA
CNBJ6BA	CNBJ6	CNBJ	Beijing	41863	40.44949	115.967898	Beijing	China	Asia	Dwa	13.33333333	31.11111111	-7.222222222	28.1	NA	610	190	23390	21639100	2009	30000	25000	11440	13	1.2	10	plug flow	Plug flow	Yes	Yes	NA	200	40	NA	1	350	70	NA	20	0.12779618	30	NA	0.25	50	NA	20	6.5	NA	1.2	Yes	NA	3420	7.56	7.3	22	905	NA	NA	NA
CNBJ6BB	CNBJ6	CNBJ	Beijing	41863	40.44949	115.967898	Beijing	China	Asia	Dwa	13.33333333	31.11111111	-7.222222222	28.1	NA	610	190	23390	21639100	2009	30000	25000	11440	13	1.2	10	plug flow	Plug flow	Yes	Yes	NA	200	40	NA	1	350	70	NA	20	0.12779618	30	NA	0.25	50	NA	20	6.5	NA	1.2	Yes	NA	3420	7.7	7.44	22	905	NA	NA	NA
CNBJ6BC	CNBJ6	CNBJ	Beijing	41863	40.44949	115.967898	Beijing	China	Asia	Dwa	13.33333333	31.11111111	-7.222222222	28.1	NA	610	190	23390	21639100	2009	30000	25000	11440	13	1.2	10	plug flow	Plug flow	Yes	Yes	NA	200	40	NA	1	350	70	NA	20	0.12779618	30	NA	0.25	50	NA	20	6.5	NA	1.2	Yes	NA	3420	6.66	7.24	21.9	908	NA	NA	NA
CNCD1A	CNCD1	CNCD	Chengdu	41828	30.584053	104.082106	Chengdu	China	Asia	Cwa	17.77777778	30	2.222222222	25.32	NA	961	240	16423	14219700	2004	300000	300000	129600	11.5	7.5	16	plug flow	Plug flow	Yes	Yes	NA	100	50	NA	10	200	100	NA	20	0.079138968	35	NA	10	40	NA	20	3	NA	1	NA	NA	2925	0.91	6.95	25.1	800	NA	NA	NA
CNCD1B	CNCD1	CNCD	Chengdu	41828	30.584053	104.082106	Chengdu	China	Asia	Cwa	17.77777778	30	2.222222222	25.32	NA	961	240	16423	14219700	2004	300000	300000	129600	11.5	7.5	16	plug flow	Plug flow	Yes	Yes	NA	100	50	NA	10	200	100	NA	20	0.079138968	35	NA	10	40	NA	20	3	NA	1	NA	NA	2925	1.04	7.46	23.7	742	NA	NA	NA
CNCD1C	CNCD1	CNCD	Chengdu	41828	30.584053	104.082106	Chengdu	China	Asia	Cwa	17.77777778	30	2.222222222	25.32	NA	961	240	16423	14219700	2004	300000	300000	129600	11.5	7.5	16	plug flow	Plug flow	Yes	Yes	NA	100	50	NA	10	200	100	NA	20	0.079138968	35	NA	10	40	NA	20	3	NA	1	NA	NA	2925	4.8	6.99	25.8	746	NA	NA	NA
CNCD2A	CNCD2	CNCD	Chengdu	41828	30.661136	104.124791	Chengdu	China	Asia	Cwa	17.77777778	30	2.222222222	25.32	NA	961	240	16423	14219700	2004	100000	100000	49000	12	7	18	plug flow	Plug flow	Yes	Yes	NA	100	50	NA	5	200	100	NA	15	0.088731145	30	NA	5	60	NA	15	8	NA	1	NA	NA	2300	0.27	6.9	23.3	670	NA	NA	NA
CNCD2B	CNCD2	CNCD	Chengdu	41828	30.661136	104.124791	Chengdu	China	Asia	Cwa	17.77777778	30	2.222222222	25.32	NA	961	240	16423	14219700	2004	100000	100000	49000	12	7	18	plug flow	Plug flow	Yes	Yes	NA	100	50	NA	5	200	100	NA	15	0.088731145	30	NA	5	60	NA	15	8	NA	1	NA	NA	2300	0.34	7.08	23.4	643	NA	NA	NA
CNCD2C	CNCD2	CNCD	Chengdu	41828	30.661136	104.124791	Chengdu	China	Asia	Cwa	17.77777778	30	2.222222222	25.32	NA	961	240	16423	14219700	2004	100000	100000	49000	12	7	18	plug flow	Plug flow	Yes	Yes	NA	100	50	NA	5	200	100	NA	15	0.088731145	30	NA	5	60	NA	15	8	NA	1	NA	NA	2300	0.5	7.19	23.6	638	NA	NA	NA
CNCD3A	CNCD3	CNCD	Chengdu	41828	30.47377	104.054899	Chengdu	China	Asia	Cwa	17.77777778	30	2.222222222	25.32	NA	961	240	16423	14219700	2012	39600	28000	41040	NA	NA	26	SBR	CASS	Yes	Yes	NA	37	NA	NA	6	150	NA	NA	13	0.006771369	12	NA	3	20	NA	10	2.4	NA	0.35	NA	NA	3728	2.07	7.08	23.3	750	NA	NA	NA
CNCD3B	CNCD3	CNCD	Chengdu	41828	30.47377	104.054899	Chengdu	China	Asia	Cwa	17.77777778	30	2.222222222	25.32	NA	961	240	16423	14219700	2012	39600	28000	41040	NA	NA	26	SBR	CASS	Yes	Yes	NA	37	NA	NA	6	150	NA	NA	13	0.006771369	12	NA	3	20	NA	10	2.4	NA	0.35	NA	NA	3728	2.6	7	NA	NA	NA	NA	NA
CNCD3C	CNCD3	CNCD	Chengdu	41828	30.47377	104.054899	Chengdu	China	Asia	Cwa	17.77777778	30	2.222222222	25.32	NA	961	240	16423	14219700	2012	39600	28000	41040	NA	NA	26	SBR	CASS	Yes	Yes	NA	37	NA	NA	6	150	NA	NA	13	0.006771369	12	NA	3	20	NA	10	2.4	NA	0.35	NA	NA	3728	2.12	6.88	23.7	745	NA	NA	NA
CNCD4A	CNCD4	CNCD	Chengdu	41829	30.512031	103.962385	Chengdu	China	Asia	Cwa	17.77777778	30	2.222222222	25.32	NA	961	240	16423	14219700	2011	50000	50900	16250	14	7.8	13	plug flow	Plug flow	Yes	Yes	NA	180	90	NA	8.03	350	175	NA	16.3	0.19047817	20	NA	2	30	NA	10	4	NA	0.3	No	0	2960	0.45	7	24.5	683	NA	NA	NA
CNCD4B	CNCD4	CNCD	Chengdu	41829	30.512031	103.962385	Chengdu	China	Asia	Cwa	17.77777778	30	2.222222222	25.32	NA	961	240	16423	14219700	2011	50000	50900	16250	14	7.8	13	plug flow	Plug flow	Yes	Yes	NA	180	90	NA	8.03	350	175	NA	16.3	0.19047817	20	NA	2	30	NA	10	4	NA	0.3	No	0	2960	0.31	6.96	24.5	686	NA	NA	NA
CNCD4C	CNCD4	CNCD	Chengdu	41829	30.512031	103.962385	Chengdu	China	Asia	Cwa	17.77777778	30	2.222222222	25.32	NA	961	240	16423	14219700	2011	50000	50900	16250	14	7.8	13	plug flow	Plug flow	Yes	Yes	NA	180	90	NA	8.03	350	175	NA	16.3	0.19047817	20	NA	2	30	NA	10	4	NA	0.3	No	0	2960	6.8	6.93	24.5	708	NA	NA	NA
CNSH1A	CNSH1	CNSH	Shanghai	41830	31.281531	121.479827	Shanghai	China	Asia	Cfa	17.77777778	32.22222222	0	27.39	NA	1066	138	24065	24683400	1984	60000	57500	6366.7	NA	4.7	9	plug flow	Plug flow	Yes	Yes	NA	185	105.7142857	NA	10.2	462	264	NA	39	0.573764688	40	NA	2.7	65	NA	14	7.5	NA	1.25	NA	NA	2912	NA	7.24	28.2	595	NA	NA	NA
CNSH1B	CNSH1	CNSH	Shanghai	41830	31.281531	121.479827	Shanghai	China	Asia	Cfa	17.77777778	32.22222222	0	27.39	NA	1066	138	24065	24683400	1984	60000	57500	6366.7	NA	4.7	9	plug flow	Plug flow	Yes	Yes	NA	185	105.7142857	NA	10.2	462	264	NA	39	0.573764688	40	NA	2.7	65	NA	14	7.5	NA	1.25	NA	NA	2912	NA	7.48	28.2	619	NA	NA	NA
CNSH1C	CNSH1	CNSH	Shanghai	41830	31.281531	121.479827	Shanghai	China	Asia	Cfa	17.77777778	32.22222222	0	27.39	NA	1066	138	24065	24683400	1984	60000	57500	6366.7	NA	4.7	9	plug flow	Plug flow	Yes	Yes	NA	185	105.7142857	NA	10.2	462	264	NA	39	0.573764688	40	NA	2.7	65	NA	14	7.5	NA	1.25	NA	NA	2912	NA	7.07	28.2	603	NA	NA	NA
CNSH2A	CNSH2	CNSH	Shanghai	41831	31.250593	121.743188	Shanghai	China	Asia	Cfa	17.77777778	32.22222222	0	27.39	NA	1066	138	24065	24683400	2008	2000000	2320000	448000	9.5	6.7	13.4	plug flow	Plug flow	Yes	Yes	NA	130	74.28571429	NA	7.8	320	182.8571429	NA	35	0.284536892	30	NA	10.8	NA	NA	NA	5	NA	0.36	NA	NA	2366	1.5	7.48	28	824	NA	NA	NA
CNSH2B	CNSH2	CNSH	Shanghai	41831	31.250593	121.743188	Shanghai	China	Asia	Cfa	17.77777778	32.22222222	0	27.39	NA	1066	138	24065	24683400	2008	2000000	2320000	448000	9.5	6.7	13.4	plug flow	Plug flow	Yes	Yes	NA	130	74.28571429	NA	7.8	320	182.8571429	NA	35	0.284536892	30	NA	10.8	NA	NA	NA	5	NA	0.36	NA	NA	2366	1.5	7.37	28	820	NA	NA	NA
CNSH2C	CNSH2	CNSH	Shanghai	41831	31.250593	121.743188	Shanghai	China	Asia	Cfa	17.77777778	32.22222222	0	27.39	NA	1066	138	24065	24683400	2008	2000000	2320000	448000	9.5	6.7	13.4	plug flow	Plug flow	Yes	Yes	NA	130	74.28571429	NA	7.8	320	182.8571429	NA	35	0.284536892	30	NA	10.8	NA	NA	NA	5	NA	0.36	NA	NA	2366	1.5	7.1	28	822	NA	NA	NA
CNSH3A	CNSH3	CNSH	Shanghai	41831	31.346326	121.611319	Shanghai	China	Asia	Cfa	17.77777778	32.22222222	0	27.39	NA	1066	138	24065	24683400	2011	1700000	1450000	55598.4	9.5	1.67	NA	plug flow	Plug flow	Yes	Yes	NA	120	NA	NA	60	316	NA	NA	27.3	0.58192385	25.3	NA	3.11	35	NA	11.7	4	NA	0.3	Yes	0.3	5378	2	6.95	NA	715	NA	NA	NA
CNSH3B	CNSH3	CNSH	Shanghai	41831	31.346326	121.611319	Shanghai	China	Asia	Cfa	17.77777778	32.22222222	0	27.39	NA	1066	138	24065	24683400	2011	1700000	1450000	55598.4	9.5	1.67	NA	plug flow	Plug flow	Yes	Yes	NA	120	NA	NA	60	316	NA	NA	27.3	0.58192385	25.3	NA	3.11	35	NA	11.7	4	NA	0.3	Yes	0.3	5378	2	6.86	NA	691	NA	NA	NA
CNSH3C	CNSH3	CNSH	Shanghai	41831	31.346326	121.611319	Shanghai	China	Asia	Cfa	17.77777778	32.22222222	0	27.39	NA	1066	138	24065	24683400	2011	1700000	1450000	55598.4	9.5	1.67	NA	plug flow	Plug flow	Yes	Yes	NA	120	NA	NA	60	316	NA	NA	27.3	0.58192385	25.3	NA	3.11	35	NA	11.7	4	NA	0.3	Yes	0.3	5378	2	6.93	NA	679	NA	NA	NA
CNSH4A	CNSH4	CNSH	Shanghai	41831	31.345812	121.614636	Shanghai	China	Asia	Cfa	17.77777778	32.22222222	0	27.39	NA	1066	138	24065	24683400	2007	500000	490000	NA	NA	6.93	10	plug flow	Plug flow	Yes	Yes	NA	75.4	43.08571429	NA	30	160	91.42857143	NA	37.5	NA	11.1	NA	0.578	35	NA	5.2	3.6	NA	0.165	Yes	0.15	6026	2	7.03	NA	585	NA	NA	NA
CNSH4B	CNSH4	CNSH	Shanghai	41831	31.345812	121.614636	Shanghai	China	Asia	Cfa	17.77777778	32.22222222	0	27.39	NA	1066	138	24065	24683400	2007	500000	490000	NA	NA	6.93	10	plug flow	Plug flow	Yes	Yes	NA	75.4	43.08571429	NA	30	160	91.42857143	NA	37.5	NA	11.1	NA	0.578	35	NA	5.2	3.6	NA	0.165	Yes	0.15	6026	2	7.16	NA	529	NA	NA	NA
CNSH4C	CNSH4	CNSH	Shanghai	41831	31.345812	121.614636	Shanghai	China	Asia	Cfa	17.77777778	32.22222222	0	27.39	NA	1066	138	24065	24683400	2007	500000	490000	NA	NA	6.93	10	plug flow	Plug flow	Yes	Yes	NA	75.4	43.08571429	NA	30	160	91.42857143	NA	37.5	NA	11.1	NA	0.578	35	NA	5.2	3.6	NA	0.165	Yes	0.15	6026	2	6.99	NA	560	NA	NA	NA
CNSH5A	CNSH5	CNSH	Shanghai	41831	31.170311	121.436286	Shanghai	China	Asia	Cfa	17.77777778	32.22222222	0	27.39	NA	1066	138	24065	24683400	1986	105000	99000	NA	NA	6.93	10	plug flow	Plug flow	Yes	Yes	NA	100	50	NA	7.2	220	110	NA	17.5	NA	10.7	NA	0.5	55	NA	17	5	NA	0.35	Yes	0.3	3286	1.93	7.15	26.5	396	NA	NA	NA
CNSH5B	CNSH5	CNSH	Shanghai	41831	31.170311	121.436286	Shanghai	China	Asia	Cfa	17.77777778	32.22222222	0	27.39	NA	1066	138	24065	24683400	1986	105000	99000	NA	NA	6.93	10	plug flow	Plug flow	Yes	Yes	NA	100	50	NA	7.2	220	110	NA	17.5	NA	10.7	NA	0.5	55	NA	17	5	NA	0.35	Yes	0.3	3286	1.93	7.76	27.5	375	NA	NA	NA
CNSH5C	CNSH5	CNSH	Shanghai	41831	31.170311	121.436286	Shanghai	China	Asia	Cfa	17.77777778	32.22222222	0	27.39	NA	1066	138	24065	24683400	1986	105000	99000	NA	NA	6.93	10	plug flow	Plug flow	Yes	Yes	NA	100	50	NA	7.2	220	110	NA	17.5	NA	10.7	NA	0.5	55	NA	17	5	NA	0.35	Yes	0.3	3286	1.93	7.11	26	387	NA	NA	NA
CNWX1AA	CNWX1	CNWX	Wuxi	41824	31.61163	120.333093	Wuxi	China	Asia	Cfa	17.77777778	32.22222222	0	24.44	NA	1008	165	44760	4724300	2012	70000	70000	10517	12.7	5.1	20.5	plug flow	Plug flow	Yes	Yes	NA	170	28.33333333	NA	10	375	62.5	NA	30	0.408189531	40	NA	5	50	NA	13	5.5	NA	1.5	Yes	0.4	2772	0.3	7.2	25.6	1102	NA	NA	NA
CNWX1AB	CNWX1	CNWX	Wuxi	41824	31.61163	120.333093	Wuxi	China	Asia	Cfa	17.77777778	32.22222222	0	24.44	NA	1008	165	44760	4724300	2012	70000	70000	10517	12.7	5.1	20.5	plug flow	Plug flow	Yes	Yes	NA	170	28.33333333	NA	10	375	62.5	NA	30	0.408189531	40	NA	5	50	NA	13	5.5	NA	1.5	Yes	0.4	2772	1.66	7.36	25.6	1009	NA	NA	NA
CNWX1AC	CNWX1	CNWX	Wuxi	41824	31.61163	120.333093	Wuxi	China	Asia	Cfa	17.77777778	32.22222222	0	24.44	NA	1008	165	44760	4724300	2012	70000	70000	10517	12.7	5.1	20.5	plug flow	Plug flow	Yes	Yes	NA	170	28.33333333	NA	10	375	62.5	NA	30	0.408189531	40	NA	5	50	NA	13	5.5	NA	1.5	Yes	0.4	2772	1.69	6.99	25.5	1015	NA	NA	NA
CNWX1BA	CNWX1	CNWX	Wuxi	41824	31.61163	120.333093	Wuxi	China	Asia	Cfa	17.77777778	32.22222222	0	24.44	NA	1008	165	44760	4724300	2010	15000	15000	NA	NA	NA	NA	oxidation ditch	Oxidation ditch	Yes	Yes	NA	170	NA	NA	10	375	NA	NA	30	NA	40	NA	5	50	NA	13	5.5	NA	1.5	Yes	0.4	3724	2.55	7.14	25.5	1070	NA	NA	NA
CNWX1BB	CNWX1	CNWX	Wuxi	41824	31.61163	120.333093	Wuxi	China	Asia	Cfa	17.77777778	32.22222222	0	24.44	NA	1008	165	44760	4724300	2010	15000	15000	NA	NA	NA	NA	oxidation ditch	Oxidation ditch	Yes	Yes	NA	170	NA	NA	10	375	NA	NA	30	NA	40	NA	5	50	NA	13	5.5	NA	1.5	Yes	0.4	3724	6.63	7.24	25.5	1059	NA	NA	NA
CNWX1BC	CNWX1	CNWX	Wuxi	41824	31.61163	120.333093	Wuxi	China	Asia	Cfa	17.77777778	32.22222222	0	24.44	NA	1008	165	44760	4724300	2010	15000	15000	NA	NA	NA	NA	oxidation ditch	Oxidation ditch	Yes	Yes	NA	170	NA	NA	10	375	NA	NA	30	NA	40	NA	5	50	NA	13	5.5	NA	1.5	Yes	0.4	3724	1.9	6.98	25.5	1070	NA	NA	NA
CNWX2A	CNWX2	CNWX	Wuxi	41824	31.536145	120.453204	Wuxi	China	Asia	Cfa	17.77777778	32.22222222	0	24.44	NA	1008	165	44760	4724300	2012	60000	48000	67500	12.7	5.1	20.5	complete mix	Complex mix	Yes	Yes	NA	75	12.5	NA	1.5	275	45.83333333	NA	27	0.019267823	27.5	NA	0.5	35	NA	10	3.25	NA	0.5	Yes	0.55	2768	0.34	6.92	24.9	1241	NA	NA	NA
CNWX2B	CNWX2	CNWX	Wuxi	41824	31.536145	120.453204	Wuxi	China	Asia	Cfa	17.77777778	32.22222222	0	24.44	NA	1008	165	44760	4724300	2012	60000	48000	67500	12.7	5.1	20.5	complete mix	Complex mix	Yes	Yes	NA	75	12.5	NA	1.5	275	45.83333333	NA	27	0.019267823	27.5	NA	0.5	35	NA	10	3.25	NA	0.5	Yes	0.55	2768	0.08	6.85	24.9	1240	NA	NA	NA
CNWX2C	CNWX2	CNWX	Wuxi	41824	31.536145	120.453204	Wuxi	China	Asia	Cfa	17.77777778	32.22222222	0	24.44	NA	1008	165	44760	4724300	2012	60000	48000	67500	12.7	5.1	20.5	complete mix	Complex mix	Yes	Yes	NA	75	12.5	NA	1.5	275	45.83333333	NA	27	0.019267823	27.5	NA	0.5	35	NA	10	3.25	NA	0.5	Yes	0.55	2768	0.26	7.1	24.9	1245	NA	NA	NA
CNWX3AA	CNWX3	CNWX	Wuxi	41824	31.492407	120.45034	Wuxi	China	Asia	Cfa	17.77777778	32.22222222	0	24.44	NA	1008	165	44760	4724300	2009	20000	18000	17000	19.62	6.18	16.6	plug flow	Plug flow	Yes	Yes	NA	75	15	NA	1.5	275	55	NA	27	0.011475689	27.5	NA	0.5	35	NA	10	3.25	NA	0.5	Yes	0.55	6920	9.23	7.33	24.9	2037	NA	NA	NA
CNWX3AB	CNWX3	CNWX	Wuxi	41824	31.492407	120.45034	Wuxi	China	Asia	Cfa	17.77777778	32.22222222	0	24.44	NA	1008	165	44760	4724300	2009	20000	18000	17000	19.62	6.18	16.6	plug flow	Plug flow	Yes	Yes	NA	75	15	NA	1.5	275	55	NA	27	0.011475689	27.5	NA	0.5	35	NA	10	3.25	NA	0.5	Yes	0.55	6920	9.68	7.53	24.9	2062	NA	NA	NA
CNWX3AC	CNWX3	CNWX	Wuxi	41824	31.492407	120.45034	Wuxi	China	Asia	Cfa	17.77777778	32.22222222	0	24.44	NA	1008	165	44760	4724300	2009	20000	18000	17000	19.62	6.18	16.6	plug flow	Plug flow	Yes	Yes	NA	75	15	NA	1.5	275	55	NA	27	0.011475689	27.5	NA	0.5	35	NA	10	3.25	NA	0.5	Yes	0.55	6920	9.12	7.27	24.9	2074	NA	NA	NA
CNWX3BA	CNWX3	CNWX	Wuxi	41824	31.492407	120.45034	Wuxi	China	Asia	Cfa	17.77777778	32.22222222	0	24.44	NA	1008	165	44760	4724300	2007	20000	19000	14400	10	NA	12.5	plug flow	Plug flow	Yes	Yes	NA	180	45	NA	1.5	275	68.75	NA	13	0.120436105	30	NA	0.35	41	NA	6.5	2.5	NA	0.05	Yes	0.55	1972	9.18	7.45	24.9	2453	NA	NA	NA
CNWX3BB	CNWX3	CNWX	Wuxi	41824	31.492407	120.45034	Wuxi	China	Asia	Cfa	17.77777778	32.22222222	0	24.44	NA	1008	165	44760	4724300	2007	20000	19000	14400	10	NA	12.5	plug flow	Plug flow	Yes	Yes	NA	180	45	NA	1.5	275	68.75	NA	13	0.120436105	30	NA	0.35	41	NA	6.5	2.5	NA	0.05	Yes	0.55	1972	8.41	7.2	24.9	1745	NA	NA	NA
CNWX3BC	CNWX3	CNWX	Wuxi	41824	31.492407	120.45034	Wuxi	China	Asia	Cfa	17.77777778	32.22222222	0	24.44	NA	1008	165	44760	4724300	2007	20000	19000	14400	10	NA	12.5	plug flow	Plug flow	Yes	Yes	NA	180	45	NA	1.5	275	68.75	NA	13	0.120436105	30	NA	0.35	41	NA	6.5	2.5	NA	0.05	Yes	0.55	1972	8.2	7.2	24.9	1766	NA	NA	NA
CNWX4A	CNWX4	CNWX	Wuxi	41824	31.528375	120.332572	Wuxi	China	Asia	Cfa	17.77777778	32.22222222	0	24.44	NA	1008	165	44760	4724300	2005	100000	100000	121200	25.29	15.32	18.42	plug flow	Plug flow	Yes	Yes	NA	100	50	NA	4	255	127.5	NA	31	0.026684428	25	NA	2.1	50	NA	12	16	NA	0.22	No	0	3092	3.58	7.43	24.5	917	NA	NA	NA
CNWX4B	CNWX4	CNWX	Wuxi	41824	31.528375	120.332572	Wuxi	China	Asia	Cfa	17.77777778	32.22222222	0	24.44	NA	1008	165	44760	4724300	2005	100000	100000	121200	25.29	15.32	18.42	plug flow	Plug flow	Yes	Yes	NA	100	50	NA	4	255	127.5	NA	31	0.026684428	25	NA	2.1	50	NA	12	16	NA	0.22	No	0	3092	1.21	7.12	24.4	1807	NA	NA	NA
CNWX4C	CNWX4	CNWX	Wuxi	41824	31.528375	120.332572	Wuxi	China	Asia	Cfa	17.77777778	32.22222222	0	24.44	NA	1008	165	44760	4724300	2005	100000	100000	121200	25.29	15.32	18.42	plug flow	Plug flow	Yes	Yes	NA	100	50	NA	4	255	127.5	NA	31	0.026684428	25	NA	2.1	50	NA	12	16	NA	0.22	No	0	3092	3.36	7.15	24.4	1800	NA	NA	NA
CNCQ1A	CNCQ1	CNCQ	Chongqing	41830	29.549619	106.373072	Chongqing	China	Asia	Cwa	18.33333333	35	3.333333333	29.72	NA	1083	145	10516	30009800	2012	15000	11000	6200	12.5	8	20	oxidation ditch	Oxidation ditch	Yes	Yes	NA	160	80	NA	6.5	450	225	NA	26	0.115067275	16	NA	0.2	27	NA	12	3.2	NA	0.23	No	0	2467	0.72	7.5	26.8	NA	NA	NA	NA
CNCQ1B	CNCQ1	CNCQ	Chongqing	41830	29.549619	106.373072	Chongqing	China	Asia	Cwa	18.33333333	35	3.333333333	29.72	NA	1083	145	10516	30009800	2012	15000	11000	6200	12.5	8	20	oxidation ditch	Oxidation ditch	Yes	Yes	NA	160	80	NA	6.5	450	225	NA	26	0.115067275	16	NA	0.2	27	NA	12	3.2	NA	0.23	No	0	2467	2.41	7.5	26.5	NA	NA	NA	NA
CNCQ1C	CNCQ1	CNCQ	Chongqing	41830	29.549619	106.373072	Chongqing	China	Asia	Cwa	18.33333333	35	3.333333333	29.72	NA	1083	145	10516	30009800	2012	15000	11000	6200	12.5	8	20	oxidation ditch	Oxidation ditch	Yes	Yes	NA	160	80	NA	6.5	450	225	NA	26	0.115067275	16	NA	0.2	27	NA	12	3.2	NA	0.23	No	0	2467	1.2	7.5	26.8	NA	NA	NA	NA
CNCQ2A	CNCQ2	CNCQ	Chongqing	41830	29.597864	106.619632	Chongqing	China	Asia	Cwa	18.33333333	35	3.333333333	29.72	NA	1083	145	10516	30009800	2005	800000	800000	350000	20.5	10.5	21	plug flow	Plug flow	Yes	Yes	NA	110	55	NA	10	310	155	NA	30	0.07745797	30	NA	2.5	40	NA	15	5	NA	0.4	No	0	3246	3.9	7.01	26.4	942	NA	NA	NA
CNCQ2B	CNCQ2	CNCQ	Chongqing	41830	29.597864	106.619632	Chongqing	China	Asia	Cwa	18.33333333	35	3.333333333	29.72	NA	1083	145	10516	30009800	2005	800000	800000	350000	20.5	10.5	21	plug flow	Plug flow	Yes	Yes	NA	110	55	NA	10	310	155	NA	30	0.07745797	30	NA	2.5	40	NA	15	5	NA	0.4	No	0	3246	1.2	7.22	26.5	920	NA	NA	NA
CNCQ2C	CNCQ2	CNCQ	Chongqing	41830	29.597864	106.619632	Chongqing	China	Asia	Cwa	18.33333333	35	3.333333333	29.72	NA	1083	145	10516	30009800	2005	800000	800000	350000	20.5	10.5	21	plug flow	Plug flow	Yes	Yes	NA	110	55	NA	10	310	155	NA	30	0.07745797	30	NA	2.5	40	NA	15	5	NA	0.4	No	0	3246	0.12	6.82	26.5	893	NA	NA	NA
CNCQ3A	CNCQ3	CNCQ	Chongqing	41830	29.439108	106.490781	Chongqing	China	Asia	Cwa	18.33333333	35	3.333333333	29.72	NA	1083	145	10516	30009800	2007	50000	45000	31552	12	NA	NA	SBR	CAST	Yes	Yes	NA	NA	NA	NA	NA	300	250	NA	34	NA	20	NA	5	40	NA	16.1	2	NA	0.6	Yes	0.1	4478	0.32	7.06	27.1	837	NA	NA	NA
CNCQ3B	CNCQ3	CNCQ	Chongqing	41830	29.439108	106.490781	Chongqing	China	Asia	Cwa	18.33333333	35	3.333333333	29.72	NA	1083	145	10516	30009800	2007	50000	45000	31552	12	NA	NA	SBR	CAST	Yes	Yes	NA	NA	NA	NA	NA	300	250	NA	34	NA	20	NA	5	40	NA	16.1	2	NA	0.6	Yes	0.1	4478	0.41	7	27.3	843	NA	NA	NA
CNCQ3C	CNCQ3	CNCQ	Chongqing	41830	29.439108	106.490781	Chongqing	China	Asia	Cwa	18.33333333	35	3.333333333	29.72	NA	1083	145	10516	30009800	2007	50000	45000	31552	12	NA	NA	SBR	CAST	Yes	Yes	NA	NA	NA	NA	NA	300	250	NA	34	NA	20	NA	5	40	NA	16.1	2	NA	0.6	Yes	0.1	4478	0.29	6.84	27	835	NA	NA	NA
